"Timestamp","n_mints","trick_or_treat","archie_girls","the_dress","imitation","friday_or_saturday"
2015-10-28 23:44:46,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-28 23:46:53,13,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-28 23:47:27,14,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-28 23:48:40,17,FALSE,NA,"Blue and black","Laziness","Friday"
2015-10-28 23:48:47,6,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-28 23:48:48,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 23:50:14,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-28 23:50:32,17,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-28 23:53:18,39,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-28 23:55:00,3,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-28 23:58:19,5,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-28 23:58:57,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:01:03,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:02:23,5,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 00:02:26,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 00:02:45,7,FALSE,"???","White and gold","Flattery","Sunday"
2015-10-29 00:03:23,32,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 00:04:18,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:04:54,13,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 00:06:53,1,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 00:07:14,100,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:09:05,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:12:20,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:13:31,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 00:16:02,1,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:16:17,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:16:28,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:18:34,7,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 00:20:26,3,FALSE,"Veronica",NA,"Laziness","Friday"
2015-10-29 00:20:50,3,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 00:21:02,5,FALSE,"Veronica",NA,"Lazily flattering someone","Sunday"
2015-10-29 00:22:08,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:25:52,2,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 00:30:30,3,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 00:31:42,8,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:32:30,23,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:32:54,5,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-29 00:33:29,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:33:38,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 00:34:22,7,FALSE,NA,"Blue and black",NA,NA
2015-10-29 00:34:27,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:35:46,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:36:13,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:36:41,6,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 00:38:04,8,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:39:31,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 00:42:50,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 00:44:56,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 00:47:51,1,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 00:47:57,1,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 00:52:29,42,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 00:55:37,1,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:54:07,8,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 00:58:57,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 00:59:29,17,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 01:01:38,42,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 01:06:50,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:08:48,5,FALSE,"???",NA,"Flattery","Sunday"
2015-10-29 01:16:03,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 01:15:35,3,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 01:17:56,17,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:17:56,7,FALSE,"Betty","White and gold",NA,"Sunday"
2015-10-29 01:20:36,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:25:32,666,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:29:59,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 01:33:52,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:34:01,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 01:34:33,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:35:18,241,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 01:40:57,5,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 01:46:16,6,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 01:48:26,42,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 01:57:23,12,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 02:04:57,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 02:07:38,4,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-29 02:09:35,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 02:12:29,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 02:12:36,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 02:16:07,53,FALSE,"Veronica",NA,"Flattery","Friday"
2015-10-29 02:17:11,13,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 02:18:46,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 02:22:56,9,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 02:26:21,3,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 02:32:50,7,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 02:35:31,12,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 02:36:50,11,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 02:41:12,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 02:42:54,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 02:44:11,6,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 02:48:00,9723421,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 02:48:08,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 02:51:39,4,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 02:52:07,2,FALSE,"???","Blue and black","Laziness","Friday"
2015-10-29 02:53:05,3,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 02:53:21,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 02:53:22,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 02:53:43,28,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 02:54:41,42,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 02:54:44,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 02:56:11,5,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 02:58:03,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 03:00:21,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:02:20,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:04:14,6,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 03:05:08,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:06:56,9,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 03:06:57,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:08:10,5,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:11:41,13,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-29 03:13:28,1,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:14:26,9,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 03:18:57,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:22:44,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 03:26:27,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 03:31:49,6,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 03:34:51,42,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:35:07,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:35:34,7,FALSE,"Veronica",NA,NA,"Friday"
2015-10-29 03:39:27,5,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:39:31,42,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 03:43:59,3,FALSE,NA,NA,NA,"Friday"
2015-10-29 03:50:24,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:51:27,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 03:52:28,8,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 03:53:14,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 03:58:58,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 03:59:46,3,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 03:59:52,3,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 04:05:45,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:09:47,7,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-29 04:10:11,17,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:16:49,14,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:18:44,6,FALSE,"???","White and gold","Laziness","Sunday"
2015-10-29 04:20:32,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:20:32,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 04:21:17,4,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 04:24:28,6,FALSE,"Veronica","White and gold",NA,NA
2015-10-29 04:24:39,4,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 04:24:59,57,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 04:25:04,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:27:46,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 04:28:13,5,FALSE,"Veronica",NA,NA,NA
2015-10-29 04:29:37,32,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:29:47,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:31:20,666,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-29 04:32:07,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:32:44,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 04:34:00,4,FALSE,"???",NA,"Flattery","Sunday"
2015-10-29 04:35:45,5,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 04:36:23,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:38:45,3,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 04:39:29,3,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-29 04:40:18,152,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:45:36,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:46:51,12,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 04:48:11,6,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 04:48:50,4,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:51:47,8,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-29 04:52:01,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 04:55:48,53,FALSE,"???","White and gold",NA,NA
2015-10-29 04:55:58,11,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 04:57:11,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:58:56,42,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 04:59:09,17,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:00:03,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:00:42,23,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:03:50,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:04:18,7,FALSE,NA,"White and gold","Flattery","Friday"
2015-10-29 05:05:52,17,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:07:24,18,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:08:17,7,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 05:09:50,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 05:09:54,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:09:55,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:10:17,3,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:10:50,8,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:11:14,13,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:12:34,17,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:12:19,37,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:12:45,11,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:13:05,7,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 05:13:56,13,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:14:20,4,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 05:15:20,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:15:33,2,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 05:15:49,27,FALSE,"Veronica",NA,"Lazily flattering someone","Friday"
2015-10-29 05:16:01,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:16:24,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:17:11,4,FALSE,"???",NA,"Lazily flattering someone","Friday"
2015-10-29 05:17:19,37,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 05:17:53,15,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:17:56,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:18:40,9,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 05:19:11,4,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 05:19:20,2,FALSE,"Betty","White and gold",NA,NA
2015-10-29 05:19:23,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:19:27,18,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:19:36,13,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:19:54,1,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 05:20:20,4,FALSE,"???","Blue and black","Laziness","Friday"
2015-10-29 05:20:22,2,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:20:24,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:20:25,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:26:58,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:22:26,7,FALSE,"???","White and gold","Flattery","Friday"
2015-10-29 05:22:30,5,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:23:53,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 05:24:49,4,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 05:24:50,3,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:26:20,6,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 05:27:14,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:27:44,8,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 05:27:48,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:28:29,42,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 05:30:50,3,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 05:31:21,9,FALSE,"Veronica",NA,"Lazily flattering someone","Friday"
2015-10-29 05:32:03,5,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:32:07,4,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 05:32:25,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:33:08,3,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:33:28,8,FALSE,"Betty","White and gold",NA,"Sunday"
2015-10-29 05:34:46,50,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 05:35:07,3,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:35:55,17,FALSE,NA,"Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:40:39,7,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 05:36:25,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:38:32,3,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 05:39:25,6,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 05:40:10,42,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:40:24,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 05:42:04,58,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:42:06,42,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:42:38,42,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-29 05:42:55,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:44:30,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:44:31,4,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 05:45:27,17,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 05:45:36,7,FALSE,"Betty",NA,"Flattery",NA
2015-10-29 05:46:47,62,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-29 05:46:55,8,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:47:27,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:48:54,48,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:49:04,10,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:49:31,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:50:10,15,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-29 05:50:37,23,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:51:38,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 05:52:14,5,FALSE,"???","White and gold","Flattery","Sunday"
2015-10-29 05:52:34,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 05:52:57,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:53:22,5,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-29 05:53:54,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 05:54:57,4,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-29 05:55:16,8,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:55:42,8,FALSE,"Veronica","Blue and black",NA,"Friday"
2015-10-29 05:57:25,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:57:33,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:57:41,9,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-29 05:57:58,16,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:58:22,6,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 05:58:55,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 05:59:29,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 05:59:30,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 06:00:37,4,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:00:42,4,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 06:01:07,3,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-29 06:01:47,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:03:12,4,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-29 06:03:23,69,FALSE,"Betty",NA,NA,NA
2015-10-29 06:05:19,42,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:05:28,5,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 06:05:33,17,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:06:17,5,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:06:40,42,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:06:59,156,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:07:03,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:07:36,7,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-29 06:09:20,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:10:09,10,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:10:26,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:10:43,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:10:57,7,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:11:07,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:12:21,42,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:12:40,6,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 06:12:40,13,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 06:12:45,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:13:39,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:13:51,8,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-29 06:14:04,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:14:25,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:14:30,14,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-29 06:17:06,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:17:11,12,FALSE,"Veronica","White and gold",NA,NA
2015-10-29 06:17:55,50,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:19:41,4,FALSE,"???","White and gold",NA,"Friday"
2015-10-29 06:19:49,4,FALSE,"???","Blue and black",NA,"Sunday"
2015-10-29 06:20:56,43,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:21:22,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:21:26,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:22:28,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-29 06:23:38,3,FALSE,"???","White and gold","Laziness","Friday"
2015-10-29 06:24:00,6,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-29 06:24:08,15,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 06:24:54,13,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-29 06:25:02,4,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 06:28:11,42,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 06:28:17,12,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-29 06:29:15,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:29:18,9,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-29 06:29:47,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:30:52,17,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-29 06:30:53,2,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:31:01,4,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-29 06:31:33,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-29 06:31:34,14,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:32:05,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-29 06:32:20,5,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-29 06:32:41,4,FALSE,"Betty",NA,"Lazily flattering someone","Sunday"
